wineImage,wineName,wineNameEng,wineType,winePrice,wineSweet,wineBody,wineVariety,aroma1,aroma2,aroma3
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152124.jpg,샤또 그레이삭 메독 크뤼 부르주아,Chateau Greysac Medoc Cru Bourgeois,레드,8,1,3,블렌디드,꽃,베리,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151948.png,오드펠 오르자다 까베르네 소비뇽,Odfjell Orzada Cabernet Sauvignon,레드,7,1,4,블렌디드,베리,사과,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151789.jpg,샤또 벨에르 생-조르쥐,Chateau Belair St-Georges,레드,7,1,4,블렌디드,꽃,베리,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151748.jpg,쿠르바 델 베스코보 키안티 클라시코,Curva del Vescovo Chianti Classico,레드,8,1,4,블렌디드,오크통,허브, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151734.jpg,플라토 데 쉔느 루즈,Plateau des Chenes Rouge,레드,7,1,4,블렌디드,꽃,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151727.jpg,레알탄자 그랑 레쎄르바,Lealtanza Gran Reserva,레드,8,1,4,템프라니요,오크통,크로와상, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151726.jpg,레알탄자 레쎄르바 쎌레치온,Lealtanza Reserva Seleccion,레드,7,1,4,템프라니요,시나몬,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151453.jpg,캉가릴라 로드 까베르네 소비뇽,Kangarilla Road Cabernet Sauvignon,레드,8,1,4,카베르네 소비뇽,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151444.jpg,자불레 베르쉐르 부르고뉴 피노 누아,Jaboulet-Vercherre Bourgogne Pinot Noir,레드,6,1,2,피노 누아,시나몬, , 
https://wine21.speedgabia.com/WINE_MST/IMAGE/0151000/T0151429_003.png,코르테 지아라 리파소 발폴리첼라,Corte Giara Ripasso Valpolicella,레드,7,1,4,블렌디드,베리,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151398.jpg,프랑수아 마르트로 피노누아 부르고뉴,Francois Martenot Pinot noir Bourgogne,레드,6,1,2,피노 누아,시나몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151384.jpg,라포스톨 깐또,Lapostolle canto,레드,6,1,3,블렌디드,사과,허브, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151312.jpg,도멘 샤르뱅 꼬뜨 뒤 론,Domaine Charvin Cotes du Rhone,레드,6,1,3,블렌디드,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151308.jpg,샤또 오라,Chateau Haura,레드,8,1,4,블렌디드,오크통, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151208.jpg,제나토 꼬르미 꼬르비나 메를로,Zenato Cormi Corvina Merlot,레드,7,1,4,블렌디드,꽃,베리,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151204.jpg,하디스 우무 맥라렌 베일 쉬라즈,Hardys Oomoo Mclaren Vale Shiraz,레드,8,1,5,시라/쉬라즈,베리,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151203.jpg,하디스 우무 쿠나와라 까베르네 쇼비뇽,Hardys Oomoo Coonawara Cabernet Sauvignon,레드,8,1,4,카베르네 소비뇽,베리,오크통,허브
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151184.jpg,플라네타 시라,Planeta Syrah,레드,7,1,5,시라/쉬라즈,숙성,오크통,허브
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151182.jpg,플라네타 부르데제,Planeta Burdese,레드,7,1,5,블렌디드,베리,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151179.jpg,샤또 팔파,Chateau Falfas,레드,8,1,4,블렌디드,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151177.jpg,산타 아나 오마주 말벡,Santa Ana Homage Malbec,레드,6,1,4,말벡,시나몬,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151157.jpg,까스텔로 디 우짜노 키안티 클라시코,Castillo di Uzzano Chianti Classico,레드,7,1,4,산지오베제,꽃,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151105.jpg,살토리 발폴리첼라 수페리올레 리파소,Sartori Valpolicella Superiore Ripasso,레드,7,1,3,블렌디드,오크통, , 
https://wine21.speedgabia.com/WINE_MST/IMAGE/0151000/T0151096_002.png,에밀리아나 SDO 시라,Emiliana Signos De Origen Syrah,레드,8,1,4,시라/쉬라즈,베리,시나몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151095.jpg,에밀리아나 SDO 까르미네르,Emiliana Signos De Origen Carmenere,레드,8,1,4,카르메네르,숙성,허브, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151028.jpg,샤또 보쉔 꼬뜨 뒤 론 프리미에 떼루아,Chateau Beauchene Cotes du Rhone Premier Terroir,레드,6,1,4,블렌디드,사과,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150995.jpg,에라주리즈 싱글 빈야드 까르미네르,Errazuriz Single Vineyard Carmenere,레드,7,1,3,카르메네르,베리,사과,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150966.jpg,하하 말보로 피노 누아,Haha Marlborough Pinot Noir,레드,6,2,3,피노 누아,시나몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150936.jpg,로멘 뒤베르네 크로즈 에르미따쥬,Romain Duvernay Crozes Hermitage,레드,7,1,4,시라/쉬라즈,말린과일,베리,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150935.jpg,로멘 뒤베르네이 바께이라스,Romain Duvernay Vacqueyras,레드,7,1,4,블렌디드,말린과일,베리,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150932.jpg,로멘 뒤베르네 꼬드 뒤 론 비에이 비뉴,Romain Duvernay Cotes Du Rhone Vieilles Vignes,레드,6,1,4,블렌디드,베리,숙성, 
https://wine21.speedgabia.com/WINE_MST/IMAGE/0150000/T0150711_003.png,마르께스 데 까사 콘차 메를로,Marques de Casa Concha Merlot,레드,7,1,4,블렌디드,베리,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150675.jpg,알바로 팔라시오스 까민스 델 프리오랏,Alvaro Palacios Camins del Priorat,레드,6,1,4,블렌디드,돌,베리,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150660.jpg,칸티나 꼴리 에오가네이 팔라쪼 델 프린치페 카베르네 소비뇽,Cantina Colli Euganei Palazzo Del Principe Cabernet Sauvignon,레드,6,1,3,카베르네 소비뇽,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150586.jpg,스페리 발폴리첼라 클라시코 수페리오레 '산뚜르바노',Speri Valpolicella Classico Superiore 'Sant'Urbano',레드,8,1,5,블렌디드,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150585.jpg,스페리 발폴리첼라 수페리오레 리파소,Speri Valpolicella Classico Superieur Ripasso,레드,7,1,4,블렌디드,오크통, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150566.jpg,꼬또 데 이마스 레세르바,Coto de Imaz Reserva,레드,6,1,4,템프라니요,말린과일,베리,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150552.jpg,벤티스꾸에로 그레이 시라,Ventisquero Grey Syrah,레드,8,1,4,시라/쉬라즈,사과,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150551.jpg,벤티스꾸에로 그레이 까르미네르,Ventisquero Grey Carmenere,레드,8,1,4,카르메네르,꽃,베리,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150549.jpg,벤티스꾸에로 그레이 메를로,Ventisquero Grey Merlot,레드,8,1,4,블렌디드,베리,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150546.jpg,벤티스꾸에로 꾸에울랏 싱글빈야드 까르미네르,Ventisquero Queulat Single Vinyard Carmenere,레드,8,1,4,블렌디드,숙성,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150545.jpg,벤티스꾸에로 꾸에울랏 싱글빈야드 시라,Ventisquero Queulat Single Vinyard Syrah,레드,8,1,4,블렌디드,사과,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150543.jpg,벤티스꾸에로 꾸에울랏 싱글빈야드 까베르네 소비뇽,Ventisquero Queulat Single Vinyard Cabernet Sauvignon,레드,8,1,4,블렌디드,베리,시나몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150528.jpg,까르피네토 키안티 클라시코,Carpineto Chianti Classico,레드,8,1,4,블렌디드,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150510.jpg,샤또 드 깔비에르 말리뇨,Chateau de Calvieres Maligno,레드,7,1,4,블렌디드,시나몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150491.jpg,페렐라다 TG 달리 에디션 레세르바,Perelada Torres Galatea Reserva,레드,7,1,5,블렌디드,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150470.jpg,레 쑤스 두 샤또 드 라 리비에르,Les Sources du Chateau de La Riviere,레드,8,1,3,블렌디드,꽃,베리,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150469.jpg,프린스 드 라 리비에르,Prince de La Riviere,레드,6,1,3,블렌디드,베리,시나몬, 
https://wine21.speedgabia.com/WINE_MST/IMAGE/0150000/T0150404_003.png,마르께스 데 까사 콘차 까르미네르,Marques de Casa Concha Carmenere,레드,7,1,4,카르메네르,시나몬,오크통, 
https://wine21.speedgabia.com/WINE_MST/IMAGE/0150000/T0150403_003.png,마르께스 데 까사 콘차 까베르네 소비뇽,Marques de Casa Concha Cabernet Sauvignon,레드,7,1,4,카베르네 소비뇽,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/IMAGE/0150000/T0150401_001.png,마르께스 데 까사 콘차 시라,Marques de Casa Concha Syrah,레드,7,1,4,블렌디드,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150358.jpg,도미니오 데 우가르떼 리제르바,Dominio de Ugarte Reserva,레드,7,1,4,블렌디드,시나몬,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150288.jpg,샤또 다르삭,Chateau d'Arsac,레드,7,1,3,블렌디드,사과,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150286.jpg,샤또 롬포르,Chateau Romefort,레드,7,1,4,블렌디드,베리,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150285.jpg,샤또 그리비에르,Chateau Griviere,레드,6,1,3,블렌디드,베리,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150261.jpg,산타 에마 엠플러스 까베르네 소비뇽,Santa Ema Amplus Cabernet Sauvignon,레드,7,1,3,카베르네 소비뇽,베리,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150259.jpg,루퍼트 & 로칠드 클라시크,Rupert & Rothschild Classique,레드,6,1,4,블렌디드,꽃,베리,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150218.jpg,마운트 릴리 피노누아,Mount Riley Pinot Noir,레드,6,1,3,피노 누아,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150202.jpg,파이니스트 바롤로,Finest Barolo,레드,7,1,3,네비올로,허브, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150193.jpg,파이니스트 뉘 생 조르쥐,Finest Nuits Saint Georges,레드,7,1,3,피노 누아,베리,숙성, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149944.jpg,도멘 자끄 까슈 부르고뉴 피노 느와 레 썅 다르장,Domaine Jacques Cacheux Bourgogone Rouge Les Chammps d'Argent,레드,6,1,3,피노 누아,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149943.jpg,에반스 앤 테이트 마가렛리버 쉬라즈,Evans & Tate Margaret River Shiraz,레드,7,1,4,시라/쉬라즈,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149942.jpg,에반스 앤 테이트 마가렛리버 까베르네 메를로,Evans & Tate Margaret River Cabernet Merlot,레드,7,1,4,블렌디드,레몬,베리,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149873.jpg,샤또 깡뜨냑,Chateau Cantenac,레드,8,1,4,블렌디드,꽃,베리,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149851.jpg,펠릭스 깔레호 꽈트로,Felix Callejo Cuatro,레드,6,1,3,틴토피노,꽃,베리, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149835.jpg,포지오 바디올라,Poggio Badiola,레드,7,1,3,블렌디드,사과, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149716.jpg,도멘 마비 라 페르마드,Domaine Maby La Fermade,레드,7,1,4,블렌디드,시나몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149692.jpg,썸머하우스 피노 누아,Summerhouse Pinot Noir,레드,7,1,3,피노 누아,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149611.jpg,도멘 앙느 그로 에 쟝 뽈 똘로 라 50/50,Domaine Anne Gros et Jean Paul Tollot La 50/50,레드,6,1,4,블렌디드,숙성,오크통,허브
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149496.jpg,클로 바가텔 베이에 도톤느,Clos Bagatelle VeillEee d'Automne,레드,7,1,4,블렌디드,사과,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149483.jpg,벨룸 엘 프린시피오,Bellum El Principio,레드,6,1,4,모나스트렐,베리,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149427.jpg,콩캐넌 쁘띠 시라 리미티드 릴리즈,Concannon Petite Sirah Limited Release,레드,6,1,4,쁘띠 시라,시나몬,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149379.jpg,카틀리지 앤 브라운 진판델,Cartlidge & Browne Zinfandel,레드,6,1,4,진판델,돌,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149378.jpg,카틀리지 앤 브라운 메를로,Cartlidge & Browne Merlot,레드,6,2,4,메를로,베리,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149299.jpg,플레차스 데 로스 안데스 그랑 말벡,Flechas de Los Andes Gran Malbec,레드,7,1,4,말벡,베리,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149294.jpg,샤또 드 말랑장,Chateau de Malengin,레드,7,1,4,블렌디드,꽃,베리,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149053.jpg,윌라켄지 피에르 레옹 피노누아,Willakenzie Pierre Leon Pinot Noir,레드,7,1,3,피노 누아,돌,베리,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0148000/W0148743.jpg,파고 드 시르서스 뀌베 이스페셜,Pago de Cirsus Cuvee Especial,레드,7,1,4,블렌디드,오크통, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0148000/W0148731.jpg,테누타 로카 랑게 오르나티,Tenuta Rocca Langhe Ornati,레드,6,1,3,블렌디드,베리,아몬드,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0148000/W0148580.png,실레니 그랑 리저브 플라토 피노 누아,Sileni Grand Reserve Plateau Pinot Noir,레드,7,1,3,피노 누아,베리,허브, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0148000/W0148528.jpg,라 그랑드 드므와젤 호스텐,La Grande Demoiselle D'Hosten,레드,7,1,3,블렌디드,숙성,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0148000/W0148447.jpg,살렌타인 누미나 스피릿 빈야드,Salentein Numina Spirit Vineyard,레드,8,1,4,블렌디드,베리,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0148000/W0148330.jpg,두르뜨 테루아 뎁셉시옹 크로아 데 메뉴 생떼밀리옹,Dourthe Terroirs d'Exception Croix des Menuts Saint-Emilion,레드,7,1,4,블렌디드,베리,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0148000/W0148326.jpg,라포스톨 뀌베 알렉상드르 메를로,Lapostolle Cuvee Alexandre Merlot,레드,7,1,4,블렌디드,사과,오크통,허브
https://wine21.speedgabia.com/WINE_MST/TITLE/0148000/W0148323.jpg,라포스톨 뀌베 알렉상드르 까르메네르,Lapostolle Cuvee Alexandre Carmenere,레드,7,1,5,블렌디드,시나몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0148000/W0148322.jpg,라포스톨 뀌베 알렉상드르 까베르네 소비뇽,Lapostolle Cuvee Alexandre Cabernet Sauvignon,레드,7,1,4,블렌디드,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0148000/W0148303.jpg,브라운 브라더스 히쓰코트 리미티드 릴리즈 쉬라즈,Brown Brothers Shiraz Heathcote Limited Release,레드,6,1,4,시라/쉬라즈,사과,허브, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0148000/W0148285.jpg,샤또 라 플뢰르 쇼뱅,Chateau La Fleur Chauvin,레드,6,1,3,블렌디드,베리,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0148000/W0148236.jpg,루이 자도 쌩 따무르,Louis Jadot Saint Amour,레드,7,1,2,가메이,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0148000/W0148211.jpg,페어겔레겐 메를로,Vergelegen Merlot,레드,6,1,3,블렌디드,사과,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0147000/W0147980.jpg,세나토이오 세나토이오 키안티 클라시코 오로,Cennatoio Cennatoio Chianti Classico Oro,레드,7,1,4,블렌디드,베리,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0147000/W0147941.jpg,샤또 깔롱,Chateau Calon,레드,7,1,4,블렌디드,숙성,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0147000/W0147929.jpg,타라파카 그란 레세르바 까르메네르,Tarapaca Gran Reserva Carmenere,레드,6,1,4,카르메네르,베리,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/IMAGE/0147000/T0147928_002.png,로드니 스트롱 피노 누아,Rodney Strong Pinot Noir,레드,8,1,3,피노 누아,베리,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0147000/W0147915.jpg,도멘 드 팔루스 팡세 드 팔루스,Domaine de Pallus Les Pensees de Pallus,레드,7,1,4,카베르네 프랑,꽃,숙성, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0147000/W0147859.jpg,샤또 드 고엘란,Chateau de Goelane,레드,6,1,3,블렌디드,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0147000/147854.jpg,레 오브리에 드 라 뻬이라,Les Obriers de La Peira,레드,7,1,4,블렌디드,꽃,베리, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0147000/W0147823.jpg,스트래톤 루미스 나파밸리 까베르네 쇼비뇽,Stratton Lummis Napa Valley Cabernet Sauvignon,레드,8,1,4,카베르네 소비뇽,꽃,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0147000/W0147820.jpg,마틴 레이 멜롯,Martin Ray Merlot,레드,7,1,4,블렌디드,베리,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0147000/W0147817.jpg,아발론 나파밸리 까베르네 쇼비뇽,Avalon Napa Valley Cabernet Sauvignon,레드,8,1,4,블렌디드,오크통, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0147000/W0147815.jpg,맥매니스 캘리포니아 쁘띠 시라,McManis California Petite Sirah,레드,7,1,4,쁘띠 시라,베리,오크통,파인애플
https://wine21.speedgabia.com/WINE_MST/IMAGE/0147000/T0147814_005.png,맥매니스 카베르네 쇼비뇽,McManis Cabernet Sauvignon,레드,7,1,4,카베르네 소비뇽,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0147000/W0147716.jpg,샤또 꼬스 라보리,Chateau Cos Labory,레드,7,1,4,블렌디드,베리,시나몬,허브
https://wine21.speedgabia.com/WINE_MST/TITLE/0147000/W0147687.jpg,브로떼 지공다스,Brotte Gigondas,레드,8,1,4,블렌디드,숙성,시나몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0147000/W0147604.png,산 폴로 루비오,San Polo Rubio,레드,8,1,4,산지오베제,베리, , 
https://wine21.speedgabia.com/WINE_MST/IMAGE/0147000/T0147482_001.png,파머스 립 더 브레이브,Farmer's Leap The Brave,레드,6,1,5,시라/쉬라즈,시나몬,오크통,파프리카
https://wine21.speedgabia.com/WINE_MST/TITLE/0147000/W0147347.jpg,베난띠 베르젤라,Benanti Verzella,레드,6,1,2,블렌디드,시나몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0147000/W0147321.jpg,라 세레나 로쏘 디 몬탈치노,La Serena Rosso di Montalcino,레드,7,1,3,산지오베제,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0147000/W0147315.jpg,폴리찌아노 인 비올라스 코르토나,Poliziano In Violas Cortona,레드,8,1,4,메를로,사과,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0147000/W0147236.jpg,장 레옹 까베르네 소비뇽 레제르바,Jean Leon Cabernet Sauvignon Reserva,레드,7,1,4,블렌디드,말린과일,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0147000/W0147210.jpg,보데가 치비떼 비냐 살쎄다 레제르바,Bodegas Chivite Vina Salceda Reserva,레드,6,1,4,블렌디드,사과,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0147000/W0147082.jpg,플란타제넷 쉬라즈,Plantagenet Shiraz,레드,8,1,4,시라/쉬라즈,오크통,크로와상, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146992.jpg,보데가스 까스따뇨 까스따뇨 모나스트렐 둘체,Bodegas Castano Castano Monstrell Dulce,레드,7,4,3,모나스트렐,말린과일,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146911.jpg,샤또 라 그랑 클로테,Chateau La Grande Clotte,레드,7,1,4,블렌디드,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146903.jpg,니에토 세네티네르 돈 니까노 말벡,Nieto Senetiner Don Nicanor Malbec,레드,7,1,4,말벡,베리,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146896.jpg,레이다 싱글 빈야드 까베르네 쇼비뇽,Leyda Single Vineyard Cabernet Sauvignon,레드,7,1,4,카베르네 소비뇽,사과,숙성, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146863.jpg,루이 라뚜르 마르샤네,Louis Latour Marsannay,레드,7,1,2,피노 누아,오크통, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146854.jpg,브로큰우드 쉬라즈,Brokenwood Shiraz,레드,6,1,3,시라/쉬라즈,베리,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146844.jpg,토레 라오네 라오네 로쏘 꼴리네 페스까레시,Torre Raone Raone Rosso Colline Pescaresi,레드,6,1,4,블렌디드,말린과일,베리,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146838.jpg,콘타디 카스탈디 떼레 디 프란치아꼬르타 로쏘,Contadi Castaldi Terre di Franciacorta Rosso,레드,6,1,4,블렌디드,베리,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146807.jpg,샤또 드 부스케,Chateau du Bousquet,레드,6,1,3,블렌디드,오크통, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146777.jpg,알도 & 리카르도 세게지오 돌체토 달바 '라 끼에라',Aldo & Riccardo Seghesio Dolcetto d'Alba 'La Chiesa',레드,7,1,3,돌체토,말린과일,베리,허브
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146753.jpg,샤또 세규르 드 까바냑,Chateau Segur de Cabanac,레드,7,1,4,블렌디드,꽃,시나몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146654.jpg,일 몰리노 디 그레이스 키안티 클라시코,IL Molino di Grace Chianti Classico,레드,7,1,3,블렌디드,꽃,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146631.jpg,윈담 이스테이트 죠지 윈담 쉬라즈 그르나슈,Wyndham Estate George Wyndham Shiraz Grenache,레드,6,1,4,블렌디드,말린과일,베리,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146621.jpg,폭스 크릭 레드 바롱 쉬라즈,Fox Creek Red Baron Shiraz,레드,7,1,4,시라/쉬라즈,베리,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146604.jpg,산타 마게리타 에스테이트 셀렉션 쉬라즈,Santa Margherita Estates Selection Shiraz,레드,7,1,4,시라/쉬라즈,오크통, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146603.jpg,산타 마게리타 에스테이트 셀렉션 산지오베제,Santa Margherita Estates Selection Sangiovese,레드,7,1,3,산지오베제,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146597.jpg,도멘 뒤로셰 부르고뉴 피노 누아,Domaine Duroche Bourgogne Pinot Noir,레드,7,1,2,피노 누아,꽃,사과,아몬드
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146573.jpg,도미니크 로랑 부르고뉴 뀌베 뉘메로 원,Dominique Laurent Bourgogne Cuvee Numero 1,레드,8,1,3,피노 누아,사과,숙성,아몬드
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146554.jpg,테라 안디나 알토스 쉬라 까베르네 소비뇽,Terra Andina Altos Syrah Cabernet Sauvignon,레드,7,1,4,블렌디드,베리,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146553.jpg,테라 안디나 알토스 까베르네 프랑 멜롯,Terra Andina Altos Cabernet Franc Merlot,레드,7,1,3,블렌디드,오크통, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146362.jpg,두르뜨 쌩떼밀리옹 라 그랑드 뀌베,Dourthe Saint Emilion La Grande Cuvee,레드,7,1,3,블렌디드,사과,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146248.jpg,보데가 베네가스 말벡,Bodega Benegas Malbec,레드,8,1,4,말벡,베리,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146247.jpg,보데가 베네가스 시라,Bodega Benegas Syrah,레드,6,1,4,시라/쉬라즈,꽃,베리,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0146000/W0146239.jpg,비냐 마르 레세르바 에스페시알 피노 누아,Vina Mar Reserva Especial Pinot Noir,레드,8,1,3,피노 누아,꽃,베리, 
