이미지,이름,영문이름,종류,가격,당도,바디,품종,아로마1,아로마2,아로마3
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155036.jpg,도멘 라포르트 르 부케 소비뇽 블랑,Domaine Laporte Le bouquet Sauvignon Blanc,화이트,4,1,2,소비뇽 블랑,꽃,숙성, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155007.jpg,라 까우드리나 모스카토 다스티,La Caudrina Moscato d'Asti,화이트,5,4,2,모스카토,레몬,숙성, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154981.jpg,브롤리아 '라 메이라나' 가비 디 가비,Broglia La Meirana Gavi di Gavi,화이트,5,1,3,코르테제,아몬드, , 
https://wine21.speedgabia.com/WINE_MST/IMAGE/0154000/T0154980_001.png,브롤리아 브루노 브롤리아,Broglia Bruno Broglia,화이트,9,1,2,코르테제,레몬,사과,아몬드
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/154911.jpg,울루라 마가렛 리버 샤도네이,Wulura Margaret River Chardonnay,화이트,4,1,3,샤르도네,레몬,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/154768.jpg,얄리 레세르바 샤르도네,Yali Reserva Chardonnay,화이트,3,1,3,샤르도네,시나몬,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154758.jpg,얄리 레세르바 소비뇽 블랑,Yali Reserva Sauvignon Blanc,화이트,3,1,2,소비뇽 블랑,돌,레몬,허브
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154757.jpg,얄리 와일드 스완 소비뇽 블랑,Yali Wild Swan Sauvignon Blanc,화이트,1,1,2,소비뇽 블랑,레몬,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154756.jpg,얄리 와일드 스완 샤르도네,Yali Wild Swan Chardonnay,화이트,1,1,3,샤르도네,사과,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154742.jpg,파밀리아 마로네 모스카토 다스티 솔라리스,Famiglia Marrone Moscato d'Asti Solaris,화이트,3,4,2,모스카토,꽃,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154735.jpg,파밀리아 마로네 랑게 샤도네이 '메문디스',Famiglia Marrone Langhe Chardonnay 'Memundis',화이트,6,1,4,샤르도네,꽃,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154703.jpg,미켈레 끼아를로 '니볼레' 모스카토 다스티,Michele Chiarlo 'Nivole' Moscato d'Asti,화이트,2,4,3,모스카토,꽃,사과,허브
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154692.jpg,알베르 비쇼 뿌이 퓌세,Albert Bichot Pouilly Fuisse,화이트,7,1,4,샤르도네,꽃,돌,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154658.jpg,포지오 알 테소로 솔로솔레,Poggio Al Tesoro Solosole,화이트,11,1,3,베르멘티노,꽃,레몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154642.jpg,산타 헬레나 베르누스 소비뇽 블랑,Santa Helena Vernus Sauvignon Blanc,화이트,8,1,3,소비뇽 블랑,돌,레몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154637.jpg,산타 헬레나 솔라 샤르도네,Santa Helena Solar Chardonnay,화이트,2,1,2,샤르도네,레몬,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154629.jpg,마타히위 피노그리,Matahiwi Pinot Gris,화이트,5,1,3,피노 그리,꽃,사과,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154628.png,마타히위 소비뇽 블랑,Matahiwi Sauvignon Blanc,화이트,5,1,3,소비뇽 블랑,레몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/0154623.jpg,까사 프리미시아 블랑코,Casa Primicia Blanco,화이트,5,1,2,블렌디드,사과,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154614.jpg,메짜코로나 피노그리지오,Mezzacorona Pinot Grigio,화이트,3,1,3,피노 그리지오,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154612.jpg,알로이스 라게더 리프 피노 그리지오,Alois Lageder Riff Pinot Grigio,화이트,2,1,2,피노 그리지오,꽃,돌,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154610.jpg,테누테 라게더 포러 피노 그리지오,Tenutae Lageder Porer Pinot Grigio,화이트,8,1,3,피노 그리지오,사과,숙성,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/154604.jpg,깐티나 칭퀘테레 무레띠 비앙코,Cantina Cinque Terre Muretti Bianco,화이트,2,1,3,블렌드,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154594.jpg,하디스 윌리엄 하디 샤르도네,Hardys William Hardys Chardonnay,화이트,5,1,4,샤르도네,레몬,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154593.jpg,브리 샤르도네,Bree Chardonnay,화이트,0,1,3,샤르도네,레몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/154582.jpg,골든 웨이브,Golden Wave,화이트,1,5,3,블렌디드,꽃,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154572.jpg,샐먼 크릭 소비뇽 블랑,Salmon Creek Sauvignon Blanc,화이트,3,1,2,소비뇽 블랑,레몬,베리,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154553.jpg,부샤르 뻬레 에 피스 마꽁-뤼니 생 삐에르,Bouchard Pere & Fils Macon-Lugny Saint-Pierre,화이트,4,1,3,샤르도네,레몬,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154539.jpg,가트 리슬링,Gatt Riesling,화이트,11,2,3,리슬링,꽃,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154534.jpg,제라르 베르트랑 리저브 스페시알 비오니에,Gerard Bertrand Reserve Speciale Viognier,화이트,4,1,4,비오니에,꽃,레몬,사과
https://wine21.speedgabia.com/WINE_MST/IMAGE/0154000/T0154530_002.png,머드 하우스 피노 그리,Mud House Pinot Gris,화이트,6,1,3,피노 그리,꽃,레몬,사과
https://wine21.speedgabia.com/WINE_MST/IMAGE/0154000/T0154518_001.jpg,쿠수마노 인졸리아,Cusumano Insolia,화이트,3,1,2,인졸리아,꽃,레몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154484.jpg,루이 자도 부르고뉴 샤르도네,Louis Jadot Bourgogne Chardonnay,화이트,3,1,3,샤르도네,꽃,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154473.png,투미 소비뇽 블랑,Twomey Sauvignon Blanc,화이트,15,1,2,블렌디드,레몬,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154441.jpg,잔느 가이야르 비오니에,Jeanne Gaillard Viognier,화이트,7,1,3,비오니에,꽃,돌,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154438.jpg,라 크와 도스테랑 블랑,La Croix d'Austeran Blanc,화이트,3,2,3,블렌디드,꽃,돌, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154433.jpg,스티븐 켄트 리츠 뀌베 샤도네이,Steven Kent Ritz Cuvee Chardonnay,화이트,4,1,4,샤르도네,사과,오크통,크로와상
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/154404.jpg,까삐께라 린토리 베르멘티노,Capichera Lintori Vermentino,화이트,4,1,3,베르멘티노,돌,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/154403.jpg,까삐께라,Capichera,화이트,12,1,4,베르멘티노,꽃,돌,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154400.jpg,꽈사르 소비뇽 블랑,Quasar Sauvignon Blanc,화이트,2,1,2,소비뇽 블랑,레몬,허브, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154399.jpg,꽈사르 리제르바 샤르도네,Quasar Reserva Chardonnay,화이트,3,1,3,샤르도네,레몬,사과,아몬드
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154397.jpg,장 비셔 앤 필 알자스 리슬링,Jean Biecher & Fils Alsace Riesling,화이트,3,1,3,리슬링,레몬,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154361.jpg,오 봉 클리마 샤도네이 로스 알라모스,Au Bon Climat Chardonnay Los Alamos,화이트,14,1,4,샤르도네,레몬,시나몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154353.jpg,오텔라 르 크레테,Ottella Le Creete,화이트,10,1,3,트레비아노,꽃,돌,레몬
https://wine21.speedgabia.com/WINE_MST/IMAGE/0154000/T0154350_001.png,오드펠 아르마도르 소비뇽 블랑,Odfjell Armador Sauvignon Blanc,화이트,4,1,2,소비뇽 블랑,돌,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/154345.jpg,레드트리 모스카토,Redtree Moscato,화이트,3,4,3,모스카토,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/154344.jpg,오 프르니에 어반 우코 토론테스,O. Fournier Urban Uco Torrontes,화이트,3,1,2,토론테스,꽃,돌,레몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/154343.jpg,포레스트 닥터스 소비뇽 블랑,Forrest Doctor's Sauvignon Blanc,화이트,5,1,3,소비뇽 블랑,꽃,돌,레몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154339.jpg,노스트로스 리저브 샤도네이,Nostros Reserva Chardonnay,화이트,2,1,4,샤르도네,레몬,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/154333.jpg,글라디움 아이렌,Gladium Airen,화이트,1,1,2,아이렌,사과, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/154325.jpg,떼누따 델레 떼레 에뜨나 비앙코,Tenuta delle Terre Etna Bianco,화이트,7,1,2,블렌디드,꽃,돌,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/154322.jpg,루이지 알레산드로 비앙코 델 보르고,Luigi d'Alessandro Bianco del Borgo,화이트,6,1,2,비오니에,돌, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/154317.jpg,도멘 헤르미지에레 끄로즈 에르미따쥬 블랑 뀌베 파티큘리에레,Doimaine Remizieres Crozes Hermitage Blanc Cuvee Particuliere,화이트,9,1,3,마르산느,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154241.jpg,베세보 베네벤타노 팔랑기나,Vesevo Beneventano Falanghina,화이트,7,1,3,팔랑기나,레몬,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154217.jpg,칭퀘테레 뻬르골레 스파르세,Cinque Terre Pergole Sparse,화이트,8,1,4,보스코,돌,레몬,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154216.jpg,칭퀘테레 코스타 다 포자,Cinque Terre Costa da Posa,화이트,8,1,3,블렌디드,꽃,돌,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154215.jpg,칭퀘테레 코스타 데 캄푸,Cinque Terre Costa de Campu,화이트,8,1,3,블렌디드,꽃,레몬,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154214.jpg,깐티나 칭퀘테레 칭퀘테레,Cantina Cinque Terre Cinque Terre,화이트,6,1,4,블렌디드,꽃,레몬,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154191.jpg,비쉬 베르디끼오 디 마텔리카 파시토,Bisci Verdicchio di Matelica Passito,화이트,12,5,5,베르디키오 비앙코,사과,아몬드, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154187.jpg,마리오 스키오페토 피노 그리지오,Mario Schiopetto Pinot Grigio,화이트,5,1,3,피노 그리지오,꽃,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154181.jpg,트펜브루너 소비뇽 키르클레이튼,Tiefenbrunner Sauvignon Kirchleiten,화이트,6,1,2,소비뇽 블랑,꽃,돌,허브
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154180.jpg,티펜브루너 뮬러 트루가우,Tiefenbrunner Muller Thurgau,화이트,4,1,3,뮐러 트루가우,허브, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154167.jpg,진트 훔브레이트 게뷔르츠트라미너 투르크하임,Zind Humbrecht Gewurztraminer Turckheim,화이트,8,3,3,게뷔르츠트라미너,꽃,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154166.jpg,진트 훔브레이트 리슬링 하임부르그,Zind Humbrecht Riesling Heimbourg,화이트,14,1,3,리슬링,돌,레몬,사과
https://wine21.speedgabia.com/WINE_MST/IMAGE/0154000/T0154165_003.png,진트 훔브레이트 진트,Zind Humbrecht Zind,화이트,8,1,3,블렌디드,레몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154164.jpg,진트 훔브레이트 피노 블랑,Zind Humbrecht Pinot Blanc,화이트,5,1,3,블렌디드,사과,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154159.jpg,트라피체 엑스트라버겐저 화이트,Trapiche Extravaganza White,화이트,4,1,3,블렌디드,꽃,레몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/154124.jpg,루이 막스 샤블리 생 장,Louis Max Chablis Saint Jean,화이트,12,1,3,샤르도네,꽃,돌, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154106.jpg,보데가스 까레 마카베오 샤르도네,Bodegas Care Macabeo Chardonnay,화이트,2,2,3,블렌디드,레몬,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154086.jpg,조셉 드라덴 저스트 휴고,Josef Drathen Just Hugo,화이트,3,3,3,블렌디드,레몬,허브, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154081.png,레알 꼼빠니아 드 비노스 블랑코,Real Compania De Vinos Blanco,화이트,2,1,3,마카베오,꽃,레몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154065.jpg,로스탈 까스 블랑,L'ostal Cazes Blanc,화이트,4,1,3,블렌디드,꽃,말린과일,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154060.jpg,루이 막스 끌리마 오 밸리 샤도네이,Louis Max Climat Haute Vallee Chardonnay,화이트,4,1,3,샤르도네,숙성, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154059.jpg,도멘 드 세네쇼 샤또네프 뒤 파프 화이트,Domaine des Senechaux Chateauneuf du Pape White,화이트,15,1,4,블렌디드,꽃,레몬,숙성
https://wine21.speedgabia.com/WINE_MST/IMAGE/0154000/T0154044_001.png,백하우스 샤도네이,Backhouse Chardonnay,화이트,4,1,2,샤르도네,레몬,사과,파인애플
https://wine21.speedgabia.com/WINE_MST/IMAGE/0154000/T0154041_002.png,쉴드 샤르도네,Schild Chardonnay,화이트,5,1,4,샤르도네,꽃,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154033.jpg,퀸 애들레이드 샤르도네,Queen Adelaide Chardonnay,화이트,3,1,3,샤르도네,레몬,사과,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154032.jpg,퀸 애들레이드 소비뇽 블랑,Queen Adelaide Sauvignon Blanc,화이트,3,1,2,소비뇽 블랑,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154031.jpg,퀸 애들레이드 리슬링,Queen Adelaide Riesling,화이트,3,1,3,리슬링,레몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154030.jpg,퀸 애들레이드 모스카토,Queen Adelaide Moscato,화이트,3,4,2,모스카토,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153978.jpg,모란데 리제르바 피노 그리지오,Morande Reserva Pinot Grigio,화이트,3,1,2,피노 그리지오,꽃,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153975.jpg,도멘 뮈르뮈리움 르 르뚜르 화이트,Domaine Mur Mur Ium Le Retour White,화이트,6,1,2,블렌디드,꽃,돌,레몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153963.jpg,아네쿱 까사엔젤 모스카토 블랑코,Anecoop Casa L'Angel Moscato Blanco,화이트,3,4,3,모스카토,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153959.jpg,프레지르 소비뇽 블랑,Plaisir Sauvignon Blanc,화이트,4,2,3,소비뇽 블랑,레몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153955.jpg,파이어스티드 오레곤 리슬링,Firesteed Oregon Riesling,화이트,5,1,3,리슬링,돌,레몬,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153949.jpg,도멘 세르뱅 샤블리,Domaine Servin Chablis,화이트,11,1,2,샤르도네,돌,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153934.jpg,마르케스 데 무리에타 카페야니아 리제르바,Marques de Murrieta Capellania Reserva,화이트,11,1,3,비우라,오크통,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153933.jpg,마르케스 데 무리에타 파소 바란테스 알바리뇨,Marques de Murrieta Pazo Barrantes Albarino,화이트,9,1,3,알바리뇨,사과, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153927.jpg,산 페드로 에피카 소비뇽 블랑,San Pedro Epica Sauvignon Blanc,화이트,4,1,2,소비뇽 블랑,레몬,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153920.jpg,샤또 데스클랑 라 뿔 블랑쉬,Chateau d'Esclans La Poule Blanche,화이트,3,1,3,블렌디드,레몬,사과,숙성
https://wine21.speedgabia.com/WINE_MST/IMAGE/0153000/T0153896_003.png,스펠바운드 샤도네이,Spellbound Chardonnay,화이트,5,2,3,샤르도네,사과,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/IMAGE/0153000/T0153891_002.png,테레다비노 트라 도네 솔레,Terredavino Tra Donne Sole,화이트,6,1,2,소비뇽 블랑,꽃,시나몬,파프리카
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153888.jpg,샤또 드 보드위 샤또네프 뒤 빠쁘 블랑,Chateau de Vaudieu Chateauneuf-du-Pape Blanc,화이트,14,1,4,블렌디드,꽃,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153887.jpg,플라토 데 쉔느 블랑,Plateau des Chenes Blanc,화이트,7,1,3,블렌디드,사과,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153883.jpg,액커만 르 마스터,Ackerman Le Master,화이트,5,3,4,믈롱 드 부르고뉴,돌,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153882.jpg,테 코코 소비뇽 블랑,Te Koko Sauvignon Blanc,화이트,9,1,3,소비뇽 블랑,꽃,돌,레몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153852.jpg,뷸러 샤도네이,Buehler Chardonnay,화이트,9,1,3,샤르도네,꽃,돌,레몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153823.jpg,레어 빈야드 마르산느 비오니에,RARE Vinyards Marsanne Viognier,화이트,3,1,3,블렌디드,돌,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153819.jpg,에스터하지 라이타베르그 샤도네이,Esterhazy Leithberg DAC Chardonnay,화이트,5,1,5,샤르도네,돌,사과,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153812.png,샤또 푸에슈오 프레스티지 블랑,Chateau Puech Haut Prestige Blanc,화이트,10,1,4,블렌디드,꽃,숙성, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153616.jpg,텍스트북 나파 샤도네이,Textbook Napa Chardonnay,화이트,11,1,4,샤르도네,돌,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153571.jpg,카사블랑카 인도미타 그랑 리제르바 샤도네이,Casablanca Indomita Gran Reserve Chardonnay,화이트,3,1,3,샤르도네,사과,오크통,크로와상
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153563.jpg,도멘 뮈르뮈리움 루싼느,Domaine Mur Mur Ium Roussanne,화이트,9,1,3,루산느,꽃,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153562.jpg,도멘 뮈르뮈리움 비오니에,Domaine Mur Mur Ium Viognier,화이트,6,1,2,비오니에,레몬,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153538.png,1865 셀렉티드 빈야드 소비뇽 블랑,1865 Selected Vineyard Sauvignon Blanc,화이트,5,1,3,소비뇽 블랑,돌,레몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153503.jpg,까넬리 페스티시모,Canelli Festissimo,화이트,2,4,2,모스카토,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153499.jpg,보르사오 클라시코 블랑코,Borsao Clasico White,화이트,1,2,3,블렌디드,레몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153493.jpg,레 그로테 실레노 콘트로라 샤도네이,Le Grotte di Sileno Controra Chardonnay,화이트,3,1,4,샤르도네,레몬,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153486.jpg,알렉시스 리신 소테른,Alexis Lichine Sauternes,화이트,6,5,3,세미용,꽃,사과,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153469.jpg,까테나 자파타 까테나 알타 샤도네이,Catena Zapata CATENA ALTA CHARDONNAY,화이트,7,2,4,샤르도네,돌,사과,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153462.jpg,로즈마운트 로즈글렌 샤도네이,Rosemount Roseglen Chardonnay,화이트,3,2,3,샤르도네,레몬,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153457.jpg,빌라 마리아 리저브 소비뇽 블랑,Villa Maria Reserve Sauvignon Blanc,화이트,6,1,3,소비뇽 블랑,허브, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153436.jpg,로버트 몬다비 트윈 오크 모스카토,Robert Mondavi Twin Oaks Moscato,화이트,1,4,2,모스카토,레몬,숙성, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153433.jpg,로버트 몬다비 모스카토 도로,Robert Mondavi Moscato d'oro,화이트,6,4,3,뮈스까,꽃,사과, 
https://wine21.speedgabia.com/WINE_MST/IMAGE/0153000/T0153426_004.png,로버트 몬다비 샤도네이,Robert Mondavi Chardonnay,화이트,7,1,4,샤르도네,레몬,사과,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153336.jpg,프레스코발디 레몰레 비앙코,Frescobaldi Remole Bianco,화이트,2,1,2,블렌디드,꽃,사과,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153311.jpg,진트 훔브레이트 피노 그리 끌로 윈즈불,Zind Humbrecht Pinot Gris Clos Windsbuhl,화이트,8,1,3,피노 그리,꽃,돌,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153310.jpg,진트 훔브레이트 리슬링 테루아 달자스,Zind Humbrecht Riesling Terroir d'Alsace,화이트,6,1,3,리슬링,돌,사과,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153298.jpg,페랑 에 피스 라 페름 줄리앙 블랑,Perrin & Fils La Ferme Julien Blanc,화이트,2,1,3,블렌디드,아몬드, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153187.jpg,도멘 파케 푸이 퓌세,Domaine Paquet Pouilly Fuisse,화이트,7,1,4,샤르도네,돌,사과,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153186.jpg,도멘 파케 마콩 퓌세,Domaine Paquet Macon Fuisse,화이트,4,1,3,샤르도네,돌,사과,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/0153154.jpg,파트리스 리옹 부르고뉴 샤르도네,Patrice Rion Bourgogne Chardonnay,화이트,6,1,2,샤르도네,꽃,돌,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153120.jpg,가야 비스타마레,Gaja Vistamare,화이트,13,1,3,블렌디드,레몬,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153094.jpg,도멘 샤를로팽 샤블리,Domaine Charlopin Chablis,화이트,10,1,3,샤르도네,돌,레몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153011.jpg,쁘띠 귀로,Petit Guiraud,화이트,8,5,4,블렌디드,돌,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153010.jpg,샤또 귀로,Chateau Guiraud,화이트,14,5,4,블렌디드,꽃,사과,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152997.jpg,팬마라 스윗 팩토리,Penmara Sweet Factory,화이트,5,5,4,블렌디드,레몬,사과,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152996.jpg,팬마라 골든 라이트,Penmara Golden Light,화이트,4,4,4,블렌디드,꽃,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152995.jpg,팬마라 골든 그레이스,Penmara Golden Grace,화이트,5,4,4,블렌디드,레몬,사과,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152994.jpg,블랙 스탈리온 샤르도네,Black Stallion Chardonnay,화이트,10,1,3,샤르도네,레몬,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152989.jpg,패트리셔스 토카이 레이트 하베스트 카틴카,Patricius Tokaji Late Harvest Katinka,화이트,8,5,4,블렌디드,사과,숙성,허브
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152987.jpg,조셉 드라덴 코블렌츠 리슬링 아우스레제,Josef Drathen Koblenz Riesling Auslese,화이트,4,4,3,리슬링,돌,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152952.jpg,우마니론끼 베끼에 비녜,Umani Ronchi Vecchie Vigne,화이트,8,1,3,베르디키오 비앙코,사과,숙성,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152939.jpg,라그라브 마르띠약 블랑,Lagrave Martillac Blanc,화이트,8,1,4,블렌디드,꽃,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152921.jpg,이든 스프링스 하이 이든 리슬링,Eden Springs High Eden Riesling,화이트,10,1,3,리슬링,꽃,돌,레몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152909.jpg,에밀리아나 레이트 하베스트,Emiliana Late Harvest,화이트,2,5,3,블렌디드,꽃,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152903.jpg,프란시스 포드 코폴라 로쏘 앤 비앙코 샤도네,Francis Ford Coppola Rosso & Bianco Chardonnay,화이트,4,1,4,샤르도네,사과,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152890.jpg,짐머만 그래프 & 뮬러 피터 앤 피터 젤러 리슬링,ZGM Peter & Peter Zeller Riesling,화이트,5,2,3,리슬링,돌,사과, 
